country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,date,year,month,day,hour,day_name,pollutant_range,pollution_category
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",,21.14472,79.107595,OZONE,15.0,43.0,34.0,,,,,,,28.0,Unknown
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",,21.152875,79.0517531,NO2,13.0,104.0,45.0,,,,,,,91.0,Unknown
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",,21.152875,79.0517531,CO,6.0,110.0,36.0,,,,,,,104.0,Unknown
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",,21.152875,79.0517531,OZONE,7.0,53.0,43.0,,,,,,,46.0,Unknown
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",,21.143383,79.048912,PM10,55.0,138.0,89.0,,,,,,,83.0,Satisfactory
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",,21.143383,79.048912,NH3,4.0,4.0,4.0,,,,,,,0.0,Unknown
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",,21.143383,79.048912,CO,8.0,90.0,12.0,,,,,,,82.0,Unknown
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",,19.173852,77.296291,PM2.5,28.0,230.0,76.0,,,,,,,202.0,Moderate
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",,20.0073285,73.7762427,OZONE,9.0,66.0,41.0,,,,,,,57.0,Unknown
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",,20.021503,73.813844,PM10,50.0,112.0,85.0,,,,,,,62.0,Satisfactory
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",,20.021503,73.813844,CO,16.0,57.0,18.0,,,,,,,41.0,Unknown
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",,19.083694,72.920967,SO2,3.0,5.0,4.0,,,,,,,2.0,Unknown
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",,19.215859,72.831718,PM10,,,,,,,,,,,Unknown
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",,19.215859,72.831718,NO2,,,,,,,,,,,Unknown
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",,19.215859,72.831718,OZONE,,,,,,,,,,,Unknown
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",,19.0632143,72.8456324,NO2,1.0,29.0,11.0,,,,,,,28.0,Unknown
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",,19.0632143,72.8456324,NH3,7.0,30.0,14.0,,,,,,,23.0,Unknown
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",,19.1653323,72.922099,PM10,36.0,192.0,86.0,,,,,,,156.0,Satisfactory
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",,19.1653323,72.922099,CO,4.0,30.0,21.0,,,,,,,26.0,Unknown
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",,19.0863,72.8888,NO2,,,,,,,,,,,Unknown
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",,19.0863,72.8888,NH3,,,,,,,,,,,Unknown
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",,19.0863,72.8888,CO,16.0,27.0,27.0,,,,,,,11.0,Unknown
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",,19.19709,72.82204,NO2,17.0,53.0,29.0,,,,,,,36.0,Unknown
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",,19.19709,72.82204,CO,37.0,60.0,42.0,,,,,,,23.0,Unknown
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",,19.95022,73.73148,NO2,6.0,19.0,12.0,,,,,,,13.0,Unknown
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",,19.95022,73.73148,SO2,10.0,44.0,25.0,,,,,,,34.0,Unknown
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",,19.9591346,73.7788008,PM2.5,29.0,59.0,44.0,,,,,,,30.0,Satisfactory
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",,19.090337,73.014232,PM2.5,65.0,159.0,103.0,,,,,,,94.0,Poor
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",,19.090337,73.014232,CO,16.0,62.0,50.0,,,,,,,46.0,Unknown
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",,19.1135051,73.008978,PM2.5,22.0,239.0,83.0,,,,,,,217.0,Moderate
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",,19.1135051,73.008978,NO2,58.0,60.0,59.0,,,,,,,2.0,Unknown
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",,19.0575752,73.0151367,PM2.5,,,,,,,,,,,Unknown
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",,19.0575752,73.0151367,NH3,,,,,,,,,,,Unknown
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",,18.9767,72.838,PM10,53.0,101.0,70.0,,,,,,,48.0,Satisfactory
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",,18.9767,72.838,OZONE,1.0,47.0,34.0,,,,,,,46.0,Unknown
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",,19.11074,72.86084,SO2,1.0,29.0,8.0,,,,,,,28.0,Unknown
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",,19.0364585,72.8954371,PM10,62.0,118.0,81.0,,,,,,,56.0,Satisfactory
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",,19.0364585,72.8954371,CO,18.0,36.0,30.0,,,,,,,18.0,Unknown
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",,19.10078,72.87462,NO2,,,,,,,,,,,Unknown
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",,18.91,72.82,PM2.5,13.0,50.0,27.0,,,,,,,37.0,Good
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",,18.91,72.82,NH3,4.0,4.0,4.0,,,,,,,0.0,Unknown
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",,19.000083,72.813993,NH3,,,,,,,,,,,Unknown
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",,19.10861,72.83622,PM2.5,31.0,75.0,48.0,,,,,,,44.0,Satisfactory
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",,19.10861,72.83622,NO2,11.0,11.0,11.0,,,,,,,0.0,Unknown
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",,19.10861,72.83622,SO2,48.0,53.0,50.0,,,,,,,5.0,Unknown
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",,19.10861,72.83622,CO,30.0,31.0,30.0,,,,,,,1.0,Unknown
India,Maharashtra,Mumbai,"Worli, Mumbai -MPCB",,18.994218,72.8158167,NH3,3.0,3.0,3.0,,,,,,,0.0,Unknown
India,Maharashtra,Mumbai,"Worli, Mumbai -MPCB",,18.994218,72.8158167,OZONE,7.0,47.0,33.0,,,,,,,40.0,Unknown
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",,21.14472,79.107595,PM2.5,67.0,211.0,114.0,,,,,,,144.0,Poor
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",,18.96702,72.84214,PM10,61.0,119.0,79.0,,,,,,,58.0,Satisfactory
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",,19.1878657,72.8304069,SO2,2.0,5.0,3.0,,,,,,,3.0,Unknown
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",,19.175,72.9419,PM2.5,11.0,36.0,21.0,,,,,,,25.0,Good
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",,18.897756,72.81332,NO2,,,,,,,,,,,Unknown
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",,18.897756,72.81332,CO,16.0,33.0,28.0,,,,,,,17.0,Unknown
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",,19.9775302,79.2337086,NH3,1.0,4.0,2.0,,,,,,,3.0,Unknown
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB",,19.2268427,73.0788456,NO2,14.0,41.0,27.0,,,,,,,27.0,Unknown
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB",,19.710842,77.151824,PM10,12.0,83.0,30.0,,,,,,,71.0,Good
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB",,19.710842,77.151824,OZONE,81.0,232.0,231.0,,,,,,,151.0,Unknown
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",,19.854616,75.905894,PM10,42.0,123.0,75.0,,,,,,,81.0,Satisfactory
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",,18.39963,76.57452,NO2,11.0,38.0,22.0,,,,,,,27.0,Unknown
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",,18.39963,76.57452,NH3,3.0,11.0,7.0,,,,,,,8.0,Unknown
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",,18.1023399,73.4783687,NH3,3.0,8.0,5.0,,,,,,,5.0,Unknown
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",,18.59051,73.77946,PM2.5,48.0,133.0,86.0,,,,,,,85.0,Moderate
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",,18.59051,73.77946,NO2,37.0,71.0,52.0,,,,,,,34.0,Unknown
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",,18.59051,73.77946,SO2,4.0,18.0,9.0,,,,,,,14.0,Unknown
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",,18.614767,73.799516,OZONE,1.0,30.0,15.0,,,,,,,29.0,Unknown
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",,18.616318,73.765797,PM2.5,66.0,151.0,107.0,,,,,,,85.0,Poor
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",,18.616318,73.765797,PM10,72.0,125.0,105.0,,,,,,,53.0,Moderate
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",,18.616318,73.765797,NO2,19.0,65.0,43.0,,,,,,,46.0,Unknown
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",,18.616318,73.765797,SO2,1.0,20.0,6.0,,,,,,,19.0,Unknown
India,Maharashtra,Pimpri-Chinchwad,"Transport Nagar-Nigdi, Pimpri-Chinchwad- IITM",,18.664282,73.763966,NO2,19.0,96.0,35.0,,,,,,,77.0,Unknown
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM",,18.459883,73.852193,NO2,22.0,33.0,25.0,,,,,,,11.0,Unknown
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM",,18.459883,73.852193,CO,2.0,86.0,18.0,,,,,,,84.0,Unknown
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",,18.57304,73.927715,PM10,64.0,115.0,85.0,,,,,,,51.0,Satisfactory
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",,21.847279,85.416905,SO2,11.0,13.0,12.0,,,,,,,2.0,Unknown
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",,22.265816,86.174829,PM2.5,19.0,68.0,42.0,,,,,,,49.0,Satisfactory
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",,22.265816,86.174829,NO2,11.0,11.0,11.0,,,,,,,0.0,Unknown
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",,22.265816,86.174829,SO2,6.0,11.0,8.0,,,,,,,5.0,Unknown
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",,22.265816,86.174829,CO,16.0,44.0,26.0,,,,,,,28.0,Unknown
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB",,22.18972222,84.86277778,PM10,,,,,,,,,,,Unknown
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB",,22.18972222,84.86277778,SO2,,,,,,,,,,,Unknown
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB",,22.18972222,84.86277778,CO,,,,,,,,,,,Unknown
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",,22.220833,84.809444,PM10,72.0,113.0,89.0,,,,,,,41.0,Satisfactory
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",,22.220833,84.809444,OZONE,3.0,34.0,25.0,,,,,,,31.0,Unknown
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB",,21.606865,85.510538,PM2.5,62.0,319.0,174.0,,,,,,,257.0,Very Poor
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB",,21.606865,85.510538,PM10,60.0,336.0,143.0,,,,,,,276.0,Moderate
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",,19.235581,73.159121,OZONE,7.0,87.0,65.0,,,,,,,80.0,Unknown
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",,19.445821,72.7988231,NO2,6.0,48.0,24.0,,,,,,,42.0,Unknown
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",,19.445821,72.7988231,OZONE,2.0,71.0,42.0,,,,,,,69.0,Unknown
India,Meghalaya,Byrnihat,"15th Mile-Nongthymmai, Byrnihat - Meghalaya PCB",,26.05374,91.86796,PM2.5,,,,,,,,,,,Unknown
India,Meghalaya,Byrnihat,"15th Mile-Nongthymmai, Byrnihat - Meghalaya PCB",,26.05374,91.86796,PM10,,,,,,,,,,,Unknown
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB",,25.5803419,91.8942571,PM10,,,,,,,,,,,Unknown
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB",,25.5803419,91.8942571,SO2,31.0,35.0,34.0,,,,,,,4.0,Unknown
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",,25.5586,91.8985,NO2,,,,,,,,,,,Unknown
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",,25.5586,91.8985,CO,5.0,10.0,8.0,,,,,,,5.0,Unknown
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",,23.7176342,92.7192841,NO2,1.0,1.0,1.0,,,,,,,0.0,Unknown
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",,20.34652,85.8163,PM10,41.0,99.0,66.0,,,,,,,58.0,Satisfactory
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",,22.06156703,85.47409613,PM2.5,,,,,,,,,,,Unknown
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",,22.06156703,85.47409613,NO2,,,,,,,,,,,Unknown
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",,22.06156703,85.47409613,SO2,,,,,,,,,,,Unknown
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",,21.8004996,83.8396977,PM2.5,3.0,149.0,49.0,,,,,,,146.0,Satisfactory
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",,21.8004996,83.8396977,NO2,13.0,14.0,14.0,,,,,,,1.0,Unknown
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",,21.8004996,83.8396977,NH3,6.0,6.0,6.0,,,,,,,0.0,Unknown
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",,20.94185,86.1151,NH3,1.0,3.0,2.0,,,,,,,2.0,Unknown
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",,21.6439,85.599355,PM2.5,38.0,67.0,53.0,,,,,,,29.0,Satisfactory
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",,19.02579,73.10297,NO2,19.0,26.0,21.0,,,,,,,7.0,Unknown
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",,19.02579,73.10297,SO2,2.0,9.0,4.0,,,,,,,7.0,Unknown
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",,19.063,73.1209,SO2,3.0,4.0,4.0,,,,,,,1.0,Unknown
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",,19.265594,76.761463,PM2.5,41.0,149.0,91.0,,,,,,,108.0,Poor
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",,19.265594,76.761463,OZONE,2.0,108.0,29.0,,,,,,,106.0,Unknown
India,Maharashtra,Pimpri-Chinchwad,"Bhumkar Nagar, Pimpri-Chinchwad - IITM",,18.60577,73.749976,PM2.5,46.0,109.0,74.0,,,,,,,63.0,Moderate
India,Maharashtra,Pimpri-Chinchwad,"Bhumkar Nagar, Pimpri-Chinchwad - IITM",,18.60577,73.749976,OZONE,1.0,147.0,76.0,,,,,,,146.0,Unknown
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",,18.63673,73.82487,PM10,60.0,355.0,93.0,,,,,,,295.0,Satisfactory
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",,17.6336264,75.9132495,NO2,10.0,93.0,33.0,,,,,,,83.0,Unknown
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",,17.6336264,75.9132495,SO2,2.0,8.0,4.0,,,,,,,6.0,Unknown
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",,17.65439,75.90649,OZONE,9.0,78.0,42.0,,,,,,,69.0,Unknown
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",,19.26777,72.97182,PM2.5,,,,,,,,,,,Unknown
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",,19.26777,72.97182,SO2,,,,,,,,,,,Unknown
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",,19.235581,73.159121,PM10,67.0,116.0,90.0,,,,,,,49.0,Satisfactory
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB",,25.6635413,94.0989878,NH3,1.0,1.0,1.0,,,,,,,0.0,Unknown
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",,20.832874,85.104082,NH3,1.0,2.0,2.0,,,,,,,1.0,Unknown
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",,20.832874,85.104082,OZONE,28.0,301.0,301.0,,,,,,,273.0,Unknown
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",,21.51161,86.89088,PM10,44.0,109.0,70.0,,,,,,,65.0,Satisfactory
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",,21.51161,86.89088,NO2,3.0,20.0,11.0,,,,,,,17.0,Unknown
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",,21.941841,86.728318,PM10,69.0,110.0,84.0,,,,,,,41.0,Satisfactory
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",,18.536457,73.805454,PM2.5,26.0,76.0,50.0,,,,,,,50.0,Satisfactory
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",,18.530085,73.849598,NO2,,,,,,,,,,,Unknown
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",,18.547056,73.826908,CO,16.0,72.0,19.0,,,,,,,56.0,Unknown
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",,16.5038,74.3623,NO2,3.0,32.0,12.0,,,,,,,29.0,Unknown
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",,16.5038,74.3623,NH3,4.0,9.0,6.0,,,,,,,5.0,Unknown
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",,11.9309,79.8027,CO,13.0,31.0,18.0,,,,,,,18.0,Unknown
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",,11.9309,79.8027,OZONE,6.0,61.0,46.0,,,,,,,55.0,Unknown
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",,31.321907,75.578914,NH3,4.0,6.0,5.0,,,,,,,2.0,Unknown
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",,30.736056,76.209694,PM10,25.0,90.0,60.0,,,,,,,65.0,Satisfactory
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",,30.736056,76.209694,NH3,7.0,7.0,7.0,,,,,,,0.0,Unknown
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",,30.736056,76.209694,OZONE,19.0,40.0,40.0,,,,,,,21.0,Unknown
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",,30.9028,75.8086,NO2,46.0,53.0,49.0,,,,,,,7.0,Unknown
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",,30.9028,75.8086,SO2,10.0,20.0,14.0,,,,,,,10.0,Unknown
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",,30.649961,76.331442,NH3,6.0,6.0,6.0,,,,,,,0.0,Unknown
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",,30.649961,76.331442,SO2,3.0,110.0,25.0,,,,,,,107.0,Unknown
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",,30.649961,76.331442,CO,14.0,102.0,36.0,,,,,,,88.0,Unknown
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements",,31.0325454,76.5623046,NO2,9.0,46.0,26.0,,,,,,,37.0,Unknown
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",,26.470859,74.646594,PM2.5,52.0,84.0,63.0,,,,,,,32.0,Moderate
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",,24.892047,74.623527,SO2,5.0,14.0,8.0,,,,,,,9.0,Unknown
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",,24.892047,74.623527,OZONE,7.0,108.0,99.0,,,,,,,101.0,Unknown
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",,28.296139,74.961696,SO2,4.0,11.0,6.0,,,,,,,7.0,Unknown
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",,26.895552,76.334753,PM10,61.0,193.0,96.0,,,,,,,132.0,Satisfactory
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",,26.895552,76.334753,NO2,24.0,100.0,51.0,,,,,,,76.0,Unknown
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",,26.895552,76.334753,CO,14.0,92.0,36.0,,,,,,,78.0,Unknown
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",,26.699557,77.898881,PM2.5,,,,,,,,,,,Unknown
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",,26.699557,77.898881,OZONE,29.0,68.0,52.0,,,,,,,39.0,Unknown
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB",,23.837789,73.714926,PM10,31.0,99.0,75.0,,,,,,,68.0,Satisfactory
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",,29.61075,74.283608,PM10,89.0,301.0,136.0,,,,,,,212.0,Moderate
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",,29.61075,74.283608,OZONE,28.0,102.0,95.0,,,,,,,74.0,Unknown
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",,25.339605,74.618883,SO2,5.0,48.0,14.0,,,,,,,43.0,Unknown
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",,25.339605,74.618883,OZONE,38.0,103.0,70.0,,,,,,,65.0,Unknown
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",,28.194909,76.862296,OZONE,6.0,66.0,40.0,,,,,,,60.0,Unknown
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",,28.207266,76.829265,PM10,118.0,284.0,175.0,,,,,,,166.0,Moderate
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB",,28.018792,73.292658,NH3,,,,,,,,,,,Unknown
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB",,28.018792,73.292658,CO,13.0,58.0,25.0,,,,,,,45.0,Unknown
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",,25.435774,75.644272,NH3,2.0,7.0,3.0,,,,,,,5.0,Unknown
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",,25.435774,75.644272,CO,8.0,104.0,11.0,,,,,,,96.0,Unknown
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",,24.892047,74.623527,PM2.5,17.0,77.0,40.0,,,,,,,60.0,Satisfactory
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",,27.554793,76.611536,PM2.5,47.0,80.0,61.0,,,,,,,33.0,Moderate
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",,27.554793,76.611536,PM10,80.0,135.0,104.0,,,,,,,55.0,Moderate
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",,27.554793,76.611536,NH3,7.0,14.0,8.0,,,,,,,7.0,Unknown
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",,27.554793,76.611536,OZONE,8.0,81.0,46.0,,,,,,,73.0,Unknown
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",,23.55519,74.44001,PM2.5,18.0,102.0,49.0,,,,,,,84.0,Satisfactory
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",,25.106006,76.469948,SO2,8.0,29.0,18.0,,,,,,,21.0,Unknown
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",,25.747299,71.393989,CO,4.0,34.0,19.0,,,,,,,30.0,Unknown
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",,27.215415,77.50873,CO,14.0,44.0,21.0,,,,,,,30.0,Unknown
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",,27.215415,77.50873,OZONE,47.0,157.0,154.0,,,,,,,110.0,Unknown
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",,26.268249,73.0193853,CO,5.0,64.0,6.0,,,,,,,59.0,Unknown
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",,26.29581,73.082283,NH3,3.0,4.0,3.0,,,,,,,1.0,Unknown
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",,26.215415,73.070156,PM2.5,17.0,48.0,31.0,,,,,,,31.0,Satisfactory
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",,26.215415,73.070156,OZONE,46.0,122.0,102.0,,,,,,,76.0,Unknown
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",,26.358805,73.047444,PM10,61.0,139.0,101.0,,,,,,,78.0,Moderate
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",,26.358805,73.047444,SO2,5.0,9.0,6.0,,,,,,,4.0,Unknown
