country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",21-04-2026 17:00,22.220833,84.809444,NO2,15,15,15
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",21-04-2026 17:00,22.220833,84.809444,NH3,1,2,1
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",21-04-2026 17:00,22.220833,84.809444,SO2,5,6,6
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB",21-04-2026 17:00,22.245,84.88111111,PM2.5,46,74,55
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",21-04-2026 17:00,18.57304,73.927715,OZONE,12,82,67
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",21-04-2026 17:00,18.536457,73.805454,CO,2,76,55
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",21-04-2026 17:00,18.536457,73.805454,OZONE,6,61,36
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",21-04-2026 17:00,18.530085,73.849598,OZONE,18,59,35
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",21-04-2026 17:00,18.547056,73.826908,PM10,48,82,62
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",21-04-2026 17:00,18.547056,73.826908,NO2,6,39,21
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",21-04-2026 17:00,18.547056,73.826908,SO2,1,7,5
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",21-04-2026 17:00,18.547056,73.826908,OZONE,1,82,64
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",21-04-2026 17:00,16.5038,74.3623,SO2,21,24,22
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",21-04-2026 17:00,19.02579,73.10297,NH3,3,6,5
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",21-04-2026 17:00,19.063,73.1209,PM10,86,130,106
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",21-04-2026 17:00,19.063,73.1209,NO2,15,45,25
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",21-04-2026 17:00,19.063,73.1209,CO,9,33,19
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",21-04-2026 17:00,19.265594,76.761463,PM10,50,343,117
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",21-04-2026 17:00,19.265594,76.761463,CO,6,16,12
India,Maharashtra,Pimpri-Chinchwad,"Bhosari,Pimpri-Chinchwad - IITM",21-04-2026 17:00,18.640051,73.848956,CO,2,58,2
India,Maharashtra,Pimpri-Chinchwad,"Bhumkar Nagar, Pimpri-Chinchwad - IITM",21-04-2026 17:00,18.60577,73.749976,CO,24,70,34
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",21-04-2026 17:00,23.7176342,92.7192841,PM2.5,3,42,18
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",21-04-2026 17:00,23.7176342,92.7192841,PM10,49,86,67
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",21-04-2026 17:00,23.7176342,92.7192841,OZONE,NA,NA,NA
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",21-04-2026 17:00,20.832874,85.104082,PM2.5,22,193,70
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",21-04-2026 17:00,21.51161,86.89088,SO2,7,26,15
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",21-04-2026 17:00,22.1166054,85.3945546,PM2.5,28,193,96
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",21-04-2026 17:00,21.941841,86.728318,NH3,1,1,1
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",21-04-2026 17:00,20.021503,73.813844,OZONE,18,114,61
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",21-04-2026 17:00,19.95022,73.73148,CO,14,42,34
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",21-04-2026 17:00,19.9591346,73.7788008,PM10,41,93,66
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",21-04-2026 17:00,19.9591346,73.7788008,NO2,5,19,11
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",21-04-2026 17:00,19.9591346,73.7788008,CO,13,44,18
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",21-04-2026 17:00,19.1135051,73.008978,SO2,17,19,18
India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",21-04-2026 17:00,19.008751,73.01662,PM10,NA,NA,NA
India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",21-04-2026 17:00,19.008751,73.01662,NH3,7,7,7
India,Maharashtra,Satara,"Koyana Nagar, Satara - MPCB",21-04-2026 17:00,17.696651,74.003387,PM2.5,25,81,48
India,Maharashtra,Satara,"Koyana Nagar, Satara - MPCB",21-04-2026 17:00,17.696651,74.003387,NO2,9,55,22
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",21-04-2026 17:00,17.6336264,75.9132495,PM2.5,40,87,59
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",21-04-2026 17:00,17.6336264,75.9132495,CO,12,84,16
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",21-04-2026 17:00,17.65439,75.90649,SO2,2,12,7
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",21-04-2026 17:00,19.222279,72.957979,PM10,50,264,118
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",21-04-2026 17:00,19.235581,73.159121,NH3,3,6,5
India,Maharashtra,Ulhasnagar,"Vithalwadi, Ulhasnagar - MPCB",21-04-2026 17:00,19.2307571,73.155192,CO,2,24,8
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",21-04-2026 17:00,19.445821,72.7988231,SO2,1,7,3
India,Meghalaya,Byrnihat,"15th Mile-Nongthymmai, Byrnihat - Meghalaya PCB",21-04-2026 17:00,26.05374,91.86796,NO2,NA,NA,NA
India,Meghalaya,Byrnihat,"15th Mile-Nongthymmai, Byrnihat - Meghalaya PCB",21-04-2026 17:00,26.05374,91.86796,NH3,NA,NA,NA
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",21-04-2026 17:00,18.63673,73.82487,NO2,14,61,32
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",21-04-2026 17:00,18.63673,73.82487,NH3,1,7,4
India,Maharashtra,Pimpri-Chinchwad,"Transport Nagar-Nigdi, Pimpri-Chinchwad- IITM",21-04-2026 17:00,18.664282,73.763966,PM2.5,26,85,49
India,Maharashtra,Pimpri-Chinchwad,"Transport Nagar-Nigdi, Pimpri-Chinchwad- IITM",21-04-2026 17:00,18.664282,73.763966,OZONE,2,29,24
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB",21-04-2026 17:00,22.245,84.88111111,NO2,9,14,14
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB",21-04-2026 17:00,21.606865,85.510538,CO,12,32,20
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",21-04-2026 17:00,20.9360711,85.1707021,NO2,16,64,32
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",21-04-2026 17:00,21.869985,85.167016,SO2,NA,NA,NA
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",21-04-2026 17:00,11.9309,79.8027,PM10,8,44,21
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",21-04-2026 17:00,31.62,74.876512,PM10,78,96,86
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",21-04-2026 17:00,31.62,74.876512,NH3,3,22,10
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",21-04-2026 17:00,30.233011,74.907758,PM2.5,37,83,57
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",21-04-2026 17:00,30.233011,74.907758,PM10,64,500,153
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",21-04-2026 17:00,26.960669,75.771817,SO2,4,109,32
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",21-04-2026 17:00,26.960669,75.771817,OZONE,3,89,86
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",21-04-2026 17:00,26.9502929,75.730943,PM2.5,20,271,134
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",21-04-2026 17:00,26.9502929,75.730943,PM10,60,158,113
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",21-04-2026 17:00,26.912329,70.909168,SO2,2,4,3
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",21-04-2026 17:00,26.912329,70.909168,CO,13,68,17
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",21-04-2026 17:00,25.344694,72.626208,NH3,3,5,4
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",21-04-2026 17:00,25.344694,72.626208,CO,11,28,20
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",21-04-2026 17:00,25.344694,72.626208,OZONE,35,91,71
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",21-04-2026 17:00,28.108988,75.386577,NO2,7,61,22
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",21-04-2026 17:00,25.339605,74.618883,PM2.5,10,62,33
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",21-04-2026 17:00,25.339605,74.618883,NO2,18,54,28
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",21-04-2026 17:00,25.339605,74.618883,NH3,4,6,5
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",21-04-2026 17:00,28.194909,76.862296,NO2,15,66,37
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",21-04-2026 17:00,28.207266,76.829265,PM2.5,21,122,55
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",21-04-2026 17:00,28.207266,76.829265,CO,22,74,25
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",21-04-2026 17:00,28.207266,76.829265,OZONE,8,139,128
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB",21-04-2026 17:00,28.018792,73.292658,OZONE,35,137,116
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",21-04-2026 17:00,25.435774,75.644272,SO2,2,19,11
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",21-04-2026 17:00,26.506177,77.025989,PM2.5,7,260,63
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",21-04-2026 17:00,26.506177,77.025989,NH3,6,9,8
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",21-04-2026 17:00,26.506177,77.025989,CO,3,128,38
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",21-04-2026 17:00,25.16409,75.858137,PM2.5,13,233,44
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",21-04-2026 17:00,25.16409,75.858137,SO2,10,65,20
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",21-04-2026 17:00,25.16409,75.858137,CO,14,90,32
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",21-04-2026 17:00,25.196024,75.855668,OZONE,4,125,56
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",21-04-2026 17:00,25.14389,75.821256,PM2.5,22,49,34
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",21-04-2026 17:00,25.14389,75.821256,NO2,13,18,16
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",21-04-2026 17:00,29.61075,74.283608,SO2,3,17,10
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",21-04-2026 17:00,26.843698,75.766894,OZONE,14,156,94
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",21-04-2026 17:00,26.9164092,75.7994901,PM2.5,13,181,78
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",21-04-2026 17:00,26.9164092,75.7994901,NO2,5,63,24
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",21-04-2026 17:00,26.9164092,75.7994901,NH3,25,116,67
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",21-04-2026 17:00,26.786682,75.827928,OZONE,3,131,116
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",21-04-2026 17:00,26.960669,75.771817,NO2,4,90,37
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",21-04-2026 17:00,30.233011,74.907758,CO,46,79,74
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",21-04-2026 17:00,30.9028,75.8086,CO,26,53,40
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",21-04-2026 17:00,30.649961,76.331442,PM10,119,366,202
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",21-04-2026 17:00,30.649961,76.331442,OZONE,34,55,35
India,Punjab,Patiala,"Model Town, Patiala - PPCB",21-04-2026 17:00,30.349388,76.366642,PM10,73,127,107
India,Punjab,Patiala,"Model Town, Patiala - PPCB",21-04-2026 17:00,30.349388,76.366642,NO2,16,19,18
India,Punjab,Patiala,"Model Town, Patiala - PPCB",21-04-2026 17:00,30.349388,76.366642,CO,6,38,14
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",21-04-2026 17:00,26.470859,74.646594,SO2,10,10,10
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",21-04-2026 17:00,23.55519,74.44001,NO2,12,71,32
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",21-04-2026 17:00,23.55519,74.44001,NH3,2,8,4
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",21-04-2026 17:00,23.55519,74.44001,CO,22,48,26
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",21-04-2026 17:00,25.106006,76.469948,NO2,13,104,34
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",21-04-2026 17:00,25.106006,76.469948,CO,5,118,20
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",21-04-2026 17:00,25.747299,71.393989,OZONE,41,76,58
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",21-04-2026 17:00,28.108988,75.386577,SO2,4,14,7
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",21-04-2026 17:00,26.268249,73.0193853,PM10,43,116,81
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",21-04-2026 17:00,26.215415,73.070156,NH3,5,7,6
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",21-04-2026 17:00,26.215415,73.070156,SO2,5,8,6
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",21-04-2026 17:00,26.358805,73.047444,NO2,4,50,10
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",21-04-2026 17:00,28.296139,74.961696,PM2.5,35,141,66
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",21-04-2026 17:00,28.296139,74.961696,CO,12,30,17
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",21-04-2026 17:00,26.699557,77.898881,PM10,64,125,98
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",21-04-2026 17:00,29.61075,74.283608,NO2,6,52,24
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB",21-04-2026 17:00,11.4068288,76.7138973,NO2,2,5,3
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB",21-04-2026 17:00,11.258242,77.552761,CO,40,43,41
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB",21-04-2026 17:00,9.36399,78.831977,PM10,8,38,22
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB",21-04-2026 17:00,9.36399,78.831977,SO2,5,12,10
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",21-04-2026 17:00,17.460103,78.334361,CO,6,43,11
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",21-04-2026 17:00,17.470431,78.566959,PM10,80,97,87
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",21-04-2026 17:00,17.470431,78.566959,NH3,4,5,5
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",21-04-2026 17:00,17.5184,78.278777,NO2,4,19,10
India,Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",21-04-2026 17:00,26.031443,76.359327,PM10,79,271,137
India,Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",21-04-2026 17:00,26.031443,76.359327,CO,18,76,29
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB",21-04-2026 17:00,27.608912,75.153302,OZONE,13,120,110
India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",21-04-2026 17:00,29.931624,73.864511,NH3,4,5,4
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",21-04-2026 17:00,26.159933,75.780517,NO2,12,39,22
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",21-04-2026 17:00,26.159933,75.780517,NH3,3,9,6
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",21-04-2026 17:00,26.159933,75.780517,SO2,3,15,6
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",21-04-2026 17:00,24.5886166,73.6321397,PM2.5,71,177,96
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",21-04-2026 17:00,17.37206,78.50864,NO2,13,18,15
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",21-04-2026 17:00,17.528544,78.286195,PM2.5,43,65,51
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",21-04-2026 17:00,17.528544,78.286195,PM10,71,92,79
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",21-04-2026 17:00,17.528544,78.286195,NO2,10,16,14
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",21-04-2026 17:00,17.4559458,78.4332152,CO,34,50,40
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",21-04-2026 17:00,17.417094,78.457437,PM10,79,102,86
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB",21-04-2026 17:00,23.8175497,91.2726974,SO2,3,4,3
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",21-04-2026 17:00,17.5316895,78.218939,PM10,24,95,51
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",21-04-2026 17:00,17.5316895,78.218939,NO2,6,8,7
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",21-04-2026 17:00,17.585705,78.126199,NO2,10,16,14
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",21-04-2026 17:00,17.585705,78.126199,CO,23,42,30
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB",21-04-2026 17:00,17.393559,78.339194,PM2.5,51,84,62
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB",21-04-2026 17:00,17.393559,78.339194,NO2,13,17,15
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB",21-04-2026 17:00,17.393559,78.339194,CO,24,44,33
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",21-04-2026 17:00,17.544899,78.486949,NO2,14,17,15
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",21-04-2026 17:00,12.9533,80.2357,CO,26,40,36
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",21-04-2026 17:00,13.0052189,80.2398125,SO2,4,8,6
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB",21-04-2026 17:00,10.942451,76.978996,NH3,1,1,1
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",21-04-2026 17:00,13.4127,80.1081,NO2,10,32,19
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB",21-04-2026 17:00,9.865935,78.022669,PM10,NA,NA,NA
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB",21-04-2026 17:00,9.865935,78.022669,SO2,NA,NA,NA
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",21-04-2026 17:00,27.23711,78.01936,CO,19,22,20
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB",21-04-2026 17:00,27.106972,78.000111,NO2,13,13,13
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB",21-04-2026 17:00,27.106972,78.000111,OZONE,11,15,12
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",21-04-2026 17:00,27.19865833,78.00598056,CO,29,36,33
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",21-04-2026 17:00,27.19862,77.92066,SO2,3,21,9
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",21-04-2026 17:00,28.964949,77.278761,PM2.5,43,219,128
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",21-04-2026 17:00,24.5886166,73.6321397,OZONE,3,66,56
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",21-04-2026 17:00,27.33853,88.614099,OZONE,15,28,23
India,TamilNadu,Chennai,"Manali, Chennai - CPCB",21-04-2026 17:00,13.164544,80.26285,NO2,10,12,10
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB",21-04-2026 17:00,25.03636,73.883502,PM2.5,8,27,17
India,Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",21-04-2026 17:00,26.031443,76.359327,PM2.5,9,78,37
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",21-04-2026 17:00,24.041198,74.780702,PM2.5,17,103,44
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",21-04-2026 17:00,24.041198,74.780702,SO2,2,13,7
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",21-04-2026 17:00,28.557054,77.453663,PM10,137,414,255
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",21-04-2026 17:00,28.557054,77.453663,OZONE,26,244,175
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",21-04-2026 17:00,28.725645,77.749675,NO2,11,93,62
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",21-04-2026 17:00,25.4547,78.6039,NO2,6,6,6
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",21-04-2026 17:00,25.4547,78.6039,NH3,4,4,4
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",21-04-2026 17:00,25.4547,78.6039,SO2,14,26,17
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",21-04-2026 17:00,26.428282,80.327067,PM10,25,154,87
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",21-04-2026 17:00,26.509954,80.249612,PM2.5,17,94,59
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",21-04-2026 17:00,26.509954,80.249612,PM10,59,127,101
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",21-04-2026 17:00,26.509954,80.249612,NH3,2,2,2
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",21-04-2026 17:00,26.509954,80.249612,CO,8,38,13
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",21-04-2026 17:00,26.4703136,80.3229863,PM10,17,94,55
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",21-04-2026 17:00,26.4703136,80.3229863,CO,51,111,63
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",21-04-2026 17:00,28.964949,77.278761,SO2,9,76,43
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",21-04-2026 17:00,28.359581,79.414455,PM2.5,42,92,53
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",21-04-2026 17:00,28.359581,79.414455,NO2,2,3,2
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",21-04-2026 17:00,28.359581,79.414455,CO,34,58,44
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",21-04-2026 17:00,28.38910936,79.42963708,PM2.5,14,44,28
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",21-04-2026 17:00,28.38910936,79.42963708,PM10,71,110,92
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",21-04-2026 17:00,27.168897,78.37696,PM10,47,128,80
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",21-04-2026 17:00,27.168897,78.37696,NO2,17,17,17
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",21-04-2026 17:00,27.168897,78.37696,SO2,17,81,32
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",21-04-2026 17:00,27.1594,78.3953,NH3,1,2,2
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",21-04-2026 17:00,27.1594,78.3953,SO2,1,4,3
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",21-04-2026 17:00,28.6603346,77.3572563,NH3,8,14,11
India,Uttar_Pradesh,Ghaziabad,"Ved Vihar-Loni, Ghaziabad - UPPCB",21-04-2026 17:00,28.739153,77.273668,PM10,142,431,328
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",21-04-2026 17:00,26.730136,83.433859,PM2.5,57,187,109
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",21-04-2026 17:00,26.730136,83.433859,NO2,10,12,11
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",21-04-2026 17:00,28.47272,77.482,PM2.5,28,150,68
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",21-04-2026 17:00,28.47272,77.482,SO2,10,37,18
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",21-04-2026 17:00,28.47272,77.482,CO,16,62,23
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",21-04-2026 17:00,28.557054,77.453663,PM2.5,50,232,107
